"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 20, 2017","2,204.00","2,204.00","2,217.50","2,195.50","5.20M","0.11"
"Apr 19, 2017","2,201.50","2,244.50","2,244.50","2,201.50","8.44M","-1.92"
"Apr 18, 2017","2,244.50","2,300.00","2,305.00","2,243.50","6.08M","-2.33"
"Apr 13, 2017","2,298.00","2,300.50","2,307.50","2,288.00","2.68M","-0.30"
"Apr 12, 2017","2,305.00","2,293.50","2,321.00","2,289.37","3.74M","0.61"
"Apr 11, 2017","2,291.00","2,278.00","2,308.50","2,273.50","4.37M","0.37"
"Apr 10, 2017","2,282.50","2,276.00","2,285.00","2,264.50","3.60M","0.04"
"Apr 07, 2017","2,281.50","2,295.00","2,295.00","2,279.00","5.10M","-0.46"
"Apr 06, 2017","2,292.00","2,288.44","2,294.00","2,267.66","5.12M","0.24"
"Apr 05, 2017","2,286.50","2,288.00","2,300.00","2,283.50","3.23M","0.00"
"Apr 04, 2017","2,286.50","2,274.00","2,292.00","2,273.00","3.84M","0.33"
"Apr 03, 2017","2,279.00","2,276.00","2,290.50","2,274.75","3.95M","-0.20"
"Mar 31, 2017","2,283.50","2,258.50","2,294.00","2,258.50","6.12M","-1.10"
"Mar 30, 2017","2,309.00","2,321.00","2,323.00","2,301.50","2.39M","-0.30"
"Mar 29, 2017","2,316.00","2,315.16","2,318.00","2,290.50","2.75M","0.43"
"Mar 28, 2017","2,306.00","2,293.00","2,324.69","2,285.00","2.53M","0.37"
"Mar 27, 2017","2,297.50","2,295.00","2,303.50","2,285.50","3.12M","-0.45"
"Mar 24, 2017","2,308.00","2,305.00","2,313.00","2,300.15","2.64M","0.30"
"Mar 23, 2017","2,301.00","2,308.00","2,309.00","2,289.00","3.97M","-0.39"
"Mar 22, 2017","2,310.00","2,315.50","2,326.00","2,302.00","3.92M","-0.41"
"Mar 21, 2017","2,319.50","2,334.00","2,339.00","2,306.00","5.08M","-0.37"
"Mar 20, 2017","2,328.00","2,310.50","2,348.09","2,307.00","2.50M","0.39"
"Mar 17, 2017","2,319.00","2,293.50","2,324.50","2,282.25","6.57M","1.05"
"Mar 16, 2017","2,295.00","2,291.00","2,305.16","2,283.50","3.75M","0.39"
"Mar 15, 2017","2,286.00","2,282.00","2,294.50","2,280.00","3.02M","-0.57"
"Mar 14, 2017","2,299.00","2,276.50","2,299.82","2,267.00","3.36M","1.23"
"Mar 13, 2017","2,271.00","2,273.50","2,283.00","2,267.50","2.58M","0.09"
"Mar 10, 2017","2,269.00","2,261.50","2,280.00","2,254.50","4.31M","0.60"
"Mar 09, 2017","2,255.50","2,248.00","2,256.50","2,233.50","3.46M","0.13"
"Mar 08, 2017","2,252.50","2,241.50","2,256.00","2,235.00","3.08M","0.04"
"Mar 07, 2017","2,251.50","2,257.50","2,270.50","2,247.00","5.60M","-0.24"
"Mar 06, 2017","2,257.00","2,253.00","2,266.50","2,247.50","2.61M","-0.31"
"Mar 03, 2017","2,264.00","2,281.50","2,281.50","2,262.00","4.57M","-0.88"
"Mar 02, 2017","2,284.00","2,275.00","2,287.50","2,261.00","3.78M","0.18"
"Mar 01, 2017","2,280.00","2,268.00","2,290.00","2,263.00","3.93M","0.53"
"Feb 28, 2017","2,268.00","2,280.00","2,284.50","2,267.09","4.80M","-0.33"
"Feb 27, 2017","2,275.50","2,280.50","2,287.50","2,270.00","4.97M","0.18"
"Feb 24, 2017","2,271.50","2,266.00","2,272.50","2,247.00","3.03M","0.11"
"Feb 23, 2017","2,269.00","2,272.50","2,285.50","2,259.65","3.27M","-1.00"
"Feb 22, 2017","2,292.00","2,276.00","2,294.16","2,271.00","3.68M","0.66"
"Feb 21, 2017","2,277.00","2,260.00","2,280.00","2,260.00","3.65M","0.44"
"Feb 20, 2017","2,267.00","2,273.00","2,274.00","2,254.50","2.58M","-0.26"
"Feb 17, 2017","2,273.00","2,252.00","2,289.00","2,248.00","5.18M","0.71"
"Feb 16, 2017","2,257.00","2,257.00","2,265.00","2,244.00","3.31M","-0.02"
"Feb 15, 2017","2,257.50","2,249.50","2,263.50","2,240.50","2.86M","0.76"
"Feb 14, 2017","2,240.50","2,246.00","2,252.50","2,236.50","4.52M","-0.55"
"Feb 13, 2017","2,253.00","2,247.50","2,264.50","2,239.50","2.66M","-0.07"
"Feb 10, 2017","2,254.50","2,255.50","2,259.50","2,238.00","4.62M","-0.04"
"Feb 09, 2017","2,255.50","2,249.50","2,259.00","2,236.00","3.29M","0.16"
"Feb 08, 2017","2,252.00","2,226.00","2,255.50","2,212.00","4.87M","1.08"
"Feb 07, 2017","2,228.00","2,207.50","2,241.00","2,207.50","3.21M","0.50"
"Feb 06, 2017","2,217.00","2,209.50","2,224.50","2,205.50","2.54M","0.18"
"Feb 03, 2017","2,213.00","2,198.00","2,218.00","2,195.00","3.17M","0.84"
"Feb 02, 2017","2,194.50","2,183.00","2,203.00","2,170.00","6.30M","0.30"
"Feb 01, 2017","2,188.00","2,216.00","2,220.11","2,180.00","4.94M","-0.70"
"Jan 31, 2017","2,203.50","2,213.50","2,230.50","2,196.00","4.50M","-0.65"
"Jan 30, 2017","2,218.00","2,210.00","2,222.00","2,195.50","5.70M","-1.16"
"Jan 27, 2017","2,244.00","2,222.50","2,251.00","2,218.38","7.27M","1.17"
"Jan 26, 2017","2,218.00","2,206.50","2,265.00","2,195.50","9.47M","3.60"
"Jan 25, 2017","2,141.00","2,169.00","2,174.00","2,141.00","5.89M","-1.11"
"Jan 24, 2017","2,165.00","2,147.50","2,172.50","2,143.00","4.82M","0.89"
"Jan 23, 2017","2,146.00","2,138.50","2,165.00","2,138.00","3.71M","-0.28"
"Jan 20, 2017","2,152.00","2,163.00","2,163.00","2,143.94","5.79M","-0.46"
"Jan 19, 2017","2,162.00","2,169.50","2,172.50","2,152.50","4.34M","0.05"
"Jan 18, 2017","2,161.00","2,142.00","2,166.00","2,137.50","4.65M","1.38"
"Jan 17, 2017","2,131.50","2,190.50","2,191.50","2,128.50","5.07M","-2.92"
"Jan 16, 2017","2,195.50","2,200.00","2,213.50","2,185.11","2.64M","-0.09"
"Jan 13, 2017","2,197.50","2,182.00","2,197.50","2,176.00","3.48M","0.96"
"Jan 12, 2017","2,176.50","2,171.50","2,180.00","2,163.00","2.59M","0.11"
"Jan 11, 2017","2,174.00","2,158.50","2,180.00","2,152.50","4.49M","0.39"
"Jan 10, 2017","2,165.50","2,173.50","2,180.00","2,161.51","3.83M","-0.18"
"Jan 09, 2017","2,169.50","2,145.50","2,172.00","2,143.50","3.45M","1.21"
"Jan 06, 2017","2,143.50","2,125.50","2,149.62","2,125.50","2.64M","0.40"
"Jan 05, 2017","2,135.00","2,129.50","2,145.50","2,122.50","3.94M","0.52"
"Jan 04, 2017","2,124.00","2,101.00","2,132.50","2,088.50","4.53M","1.19"
"Jan 03, 2017","2,099.00","2,117.50","2,126.50","2,091.50","3.59M","-0.52"
"Dec 30, 2016","2,110.00","2,099.50","2,110.00","2,087.50","2.51M","0.43"
"Dec 29, 2016","2,101.00","2,080.50","2,101.00","2,078.00","1.53M","0.65"
"Dec 28, 2016","2,087.50","2,097.00","2,097.00","2,075.00","2.89M","-0.45"
"Dec 23, 2016","2,097.00","2,082.00","2,097.00","2,082.00","1.09M","0.60"
"Dec 22, 2016","2,084.50","2,078.50","2,085.00","2,068.50","2.48M","-0.07"
"Dec 21, 2016","2,086.00","2,068.50","2,086.00","2,064.00","3.31M","0.53"
"Dec 20, 2016","2,075.00","2,076.00","2,082.07","2,065.78","3.75M","-0.02"
"Dec 19, 2016","2,075.50","2,062.50","2,081.11","2,058.50","2.42M","1.00"
"Dec 16, 2016","2,055.00","2,047.50","2,070.50","2,047.50","4.91M","-0.02"
"Dec 15, 2016","2,055.50","2,053.50","2,064.00","2,040.00","4.78M","-0.07"
"Dec 14, 2016","2,057.00","2,076.50","2,076.50","2,049.00","4.81M","-0.94"
"Dec 13, 2016","2,076.50","2,046.00","2,088.59","2,037.50","6.44M","1.89"
"Dec 12, 2016","2,038.00","2,041.50","2,048.00","2,030.50","5.40M","-0.24"
